2023-09-04 11:20:09,044 [test] utils.py[line:163] INFO: MRR (raw_rel): 0.372241
2023-09-04 11:20:09,045 [test] utils.py[line:168] INFO: Hits (raw_rel) @ 1: 0.223685
2023-09-04 11:20:09,045 [test] utils.py[line:168] INFO: Hits (raw_rel) @ 3: 0.437206
2023-09-04 11:20:09,045 [test] utils.py[line:168] INFO: Hits (raw_rel) @ 10: 0.680822
2023-09-04 11:20:09,045 [test] utils.py[line:163] INFO: MRR (filter_rel): 0.419713
2023-09-04 11:20:09,045 [test] utils.py[line:168] INFO: Hits (filter_rel) @ 1: 0.293822
2023-09-04 11:20:09,045 [test] utils.py[line:168] INFO: Hits (filter_rel) @ 3: 0.466614
2023-09-04 11:20:09,045 [test] utils.py[line:168] INFO: Hits (filter_rel) @ 10: 0.694097
[2023-09-04 11:22:50,247][INFO] ## Epoch 0000 | Ave Loss: 5.6060 | entity-relation-static:6.3734-3.8154-0.0000 Best MRR 0.0000 | Model gl_rate_0.3-ICEWS14-convgcn-timeconvtranse-ly2-dilate1-his9-weight_0.5-discount_1.0-angle_14-dp0.2_0.2_0.2_0.2-gpu2-checkpoint 
[2023-09-04 11:23:54,187][INFO] ## Epoch 0001 | Ave Loss: 5.0784 | entity-relation-static:5.7557-3.4979-0.0000 Best MRR 0.0000 | Model gl_rate_0.3-ICEWS14-convgcn-timeconvtranse-ly2-dilate1-his9-weight_0.5-discount_1.0-angle_14-dp0.2_0.2_0.2_0.2-gpu2-checkpoint 
[2023-09-04 11:24:01,494][INFO] ## MRR (raw_ent): 0.271796
[2023-09-04 11:24:01,494][INFO] ## Hits (raw_ent) @ 1: 0.185922
[2023-09-04 11:24:01,494][INFO] ## Hits (raw_ent) @ 3: 0.306048
[2023-09-04 11:24:01,494][INFO] ## Hits (raw_ent) @ 10: 0.441908
[2023-09-04 11:24:01,495][INFO] ## MRR (filter_ent): 0.277897
[2023-09-04 11:24:01,495][INFO] ## Hits (filter_ent) @ 1: 0.193048
[2023-09-04 11:24:01,495][INFO] ## Hits (filter_ent) @ 3: 0.312776
[2023-09-04 11:24:01,495][INFO] ## Hits (filter_ent) @ 10: 0.444477
[2023-09-04 11:24:01,495][INFO] ## MRR (raw_rel): 0.347024
[2023-09-04 11:24:01,495][INFO] ## Hits (raw_rel) @ 1: 0.202814
[2023-09-04 11:24:01,495][INFO] ## Hits (raw_rel) @ 3: 0.401794
[2023-09-04 11:24:01,495][INFO] ## Hits (raw_rel) @ 10: 0.651016
[2023-09-04 11:24:01,495][INFO] ## MRR (filter_rel): 0.390443
[2023-09-04 11:24:01,495][INFO] ## Hits (filter_rel) @ 1: 0.265608
[2023-09-04 11:24:01,496][INFO] ## Hits (filter_rel) @ 3: 0.434240
[2023-09-04 11:24:01,496][INFO] ## Hits (filter_rel) @ 10: 0.662881
[2023-09-04 11:25:05,666][INFO] ## Epoch 0002 | Ave Loss: 4.7695 | entity-relation-static:5.3629-3.3850-0.0000 Best MRR 0.2718 | Model gl_rate_0.3-ICEWS14-convgcn-timeconvtranse-ly2-dilate1-his9-weight_0.5-discount_1.0-angle_14-dp0.2_0.2_0.2_0.2-gpu2-checkpoint 
[2023-09-04 11:25:13,180][INFO] ## MRR (raw_ent): 0.304367
[2023-09-04 11:25:13,180][INFO] ## Hits (raw_ent) @ 1: 0.214968
[2023-09-04 11:25:13,180][INFO] ## Hits (raw_ent) @ 3: 0.342364
[2023-09-04 11:25:13,180][INFO] ## Hits (raw_ent) @ 10: 0.478767
[2023-09-04 11:25:13,180][INFO] ## MRR (filter_ent): 0.312189
[2023-09-04 11:25:13,181][INFO] ## Hits (filter_ent) @ 1: 0.225024
[2023-09-04 11:25:13,181][INFO] ## Hits (filter_ent) @ 3: 0.349635
[2023-09-04 11:25:13,181][INFO] ## Hits (filter_ent) @ 10: 0.481408
[2023-09-04 11:25:13,181][INFO] ## MRR (raw_rel): 0.365442
[2023-09-04 11:25:13,181][INFO] ## Hits (raw_rel) @ 1: 0.216921
[2023-09-04 11:25:13,181][INFO] ## Hits (raw_rel) @ 3: 0.429610
[2023-09-04 11:25:13,181][INFO] ## Hits (raw_rel) @ 10: 0.673262
[2023-09-04 11:25:13,181][INFO] ## MRR (filter_rel): 0.410993
[2023-09-04 11:25:13,181][INFO] ## Hits (filter_rel) @ 1: 0.280619
[2023-09-04 11:25:13,182][INFO] ## Hits (filter_rel) @ 3: 0.460139
[2023-09-04 11:25:13,182][INFO] ## Hits (filter_rel) @ 10: 0.687007
[2023-09-04 11:26:17,691][INFO] ## Epoch 0003 | Ave Loss: 4.4836 | entity-relation-static:4.9965-3.2869-0.0000 Best MRR 0.3044 | Model gl_rate_0.3-ICEWS14-convgcn-timeconvtranse-ly2-dilate1-his9-weight_0.5-discount_1.0-angle_14-dp0.2_0.2_0.2_0.2-gpu2-checkpoint 
[2023-09-04 11:26:25,136][INFO] ## MRR (raw_ent): 0.326673
[2023-09-04 11:26:25,136][INFO] ## Hits (raw_ent) @ 1: 0.233777
[2023-09-04 11:26:25,136][INFO] ## Hits (raw_ent) @ 3: 0.368227
[2023-09-04 11:26:25,136][INFO] ## Hits (raw_ent) @ 10: 0.507668
[2023-09-04 11:26:25,136][INFO] ## MRR (filter_ent): 0.335267
[2023-09-04 11:26:25,136][INFO] ## Hits (filter_ent) @ 1: 0.245063
[2023-09-04 11:26:25,137][INFO] ## Hits (filter_ent) @ 3: 0.374629
[2023-09-04 11:26:25,137][INFO] ## Hits (filter_ent) @ 10: 0.510056
[2023-09-04 11:26:25,137][INFO] ## MRR (raw_rel): 0.371290
[2023-09-04 11:26:25,137][INFO] ## Hits (raw_rel) @ 1: 0.221262
[2023-09-04 11:26:25,137][INFO] ## Hits (raw_rel) @ 3: 0.436193
[2023-09-04 11:26:25,137][INFO] ## Hits (raw_rel) @ 10: 0.685235
[2023-09-04 11:26:25,137][INFO] ## MRR (filter_rel): 0.421095
[2023-09-04 11:26:25,137][INFO] ## Hits (filter_rel) @ 1: 0.295413
[2023-09-04 11:26:25,137][INFO] ## Hits (filter_rel) @ 3: 0.463430
[2023-09-04 11:26:25,137][INFO] ## Hits (filter_rel) @ 10: 0.700137
[2023-09-04 11:27:29,295][INFO] ## Epoch 0004 | Ave Loss: 4.2353 | entity-relation-static:4.6768-3.2053-0.0000 Best MRR 0.3267 | Model gl_rate_0.3-ICEWS14-convgcn-timeconvtranse-ly2-dilate1-his9-weight_0.5-discount_1.0-angle_14-dp0.2_0.2_0.2_0.2-gpu2-checkpoint 
[2023-09-04 11:27:36,704][INFO] ## MRR (raw_ent): 0.346608
[2023-09-04 11:27:36,704][INFO] ## Hits (raw_ent) @ 1: 0.248499
[2023-09-04 11:27:36,704][INFO] ## Hits (raw_ent) @ 3: 0.393692
[2023-09-04 11:27:36,704][INFO] ## Hits (raw_ent) @ 10: 0.534833
[2023-09-04 11:27:36,705][INFO] ## MRR (filter_ent): 0.356159
[2023-09-04 11:27:36,705][INFO] ## Hits (filter_ent) @ 1: 0.261231
[2023-09-04 11:27:36,705][INFO] ## Hits (filter_ent) @ 3: 0.401396
[2023-09-04 11:27:36,705][INFO] ## Hits (filter_ent) @ 10: 0.537293
[2023-09-04 11:27:36,705][INFO] ## MRR (raw_rel): 0.378126
[2023-09-04 11:27:36,705][INFO] ## Hits (raw_rel) @ 1: 0.225566
[2023-09-04 11:27:36,705][INFO] ## Hits (raw_rel) @ 3: 0.447985
[2023-09-04 11:27:36,705][INFO] ## Hits (raw_rel) @ 10: 0.693916
[2023-09-04 11:27:36,705][INFO] ## MRR (filter_rel): 0.428033
[2023-09-04 11:27:36,706][INFO] ## Hits (filter_rel) @ 1: 0.299211
[2023-09-04 11:27:36,706][INFO] ## Hits (filter_rel) @ 3: 0.479925
[2023-09-04 11:27:36,706][INFO] ## Hits (filter_rel) @ 10: 0.707336
[2023-09-04 11:28:41,077][INFO] ## Epoch 0005 | Ave Loss: 4.0165 | entity-relation-static:4.3966-3.1296-0.0000 Best MRR 0.3466 | Model gl_rate_0.3-ICEWS14-convgcn-timeconvtranse-ly2-dilate1-his9-weight_0.5-discount_1.0-angle_14-dp0.2_0.2_0.2_0.2-gpu2-checkpoint 
[2023-09-04 11:28:48,529][INFO] ## MRR (raw_ent): 0.360447
[2023-09-04 11:28:48,529][INFO] ## Hits (raw_ent) @ 1: 0.259748
[2023-09-04 11:28:48,529][INFO] ## Hits (raw_ent) @ 3: 0.410005
[2023-09-04 11:28:48,529][INFO] ## Hits (raw_ent) @ 10: 0.552883
[2023-09-04 11:28:48,530][INFO] ## MRR (filter_ent): 0.370356
